Truth,MOS,MOS_Var,n_votes,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
2.85,3.6,0.48888888888888893,10,3,3,3,3,4,5,4,4,4,3
1.2,1.3,0.23333333333333334,10,1,2,1,1,2,1,1,2,1,1
4.99,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
4.95,4.9,0.09999999999999998,10,5,5,5,5,5,4,5,5,5,5
1.73,1.9,0.7666666666666667,10,2,1,3,1,2,1,2,1,3,3
3.71,3.7,0.8999999999999999,10,4,2,3,3,4,4,4,5,3,5
2.62,2.3,0.8999999999999999,10,2,2,4,2,1,3,3,3,1,2
4.23,4.3,0.4555555555555555,10,4,5,3,5,5,4,5,4,4,4
2.22,1.9,0.7666666666666665,10,2,1,3,3,1,1,2,3,1,2
3.51,3.3,0.6777777777777777,10,4,4,4,3,2,4,3,4,2,3
3.3,3.6,0.9333333333333333,10,3,3,2,4,4,5,3,5,3,4
1.27,1.3,0.23333333333333334,10,2,1,1,2,1,1,1,1,2,1
1.17,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.65,4.8,0.17777777777777776,10,5,5,5,5,5,4,5,5,4,5
3.64,4.0,1.1111111111111112,10,4,5,2,5,4,5,4,5,3,3
1.93,2.0,0.6666666666666666,10,3,3,2,1,1,3,2,1,2,2
2.7,2.6,0.48888888888888893,10,3,2,2,2,2,3,4,2,3,3
4.09,4.5,0.5,10,5,4,5,4,5,5,3,5,4,5
1.48,1.5,0.7222222222222222,10,1,3,1,1,1,1,1,3,2,1
2.4,2.4,0.2666666666666667,10,2,2,2,2,3,3,2,2,3,3
3.3,3.3,0.6777777777777777,10,2,4,4,3,3,4,4,3,2,4
2.5,2.2,1.0666666666666669,10,4,3,2,2,1,3,3,1,2,1
3.53,3.9,0.5444444444444445,10,3,3,4,3,4,4,5,4,5,4
1.69,2.0,1.1111111111111112,10,2,1,2,2,3,1,3,1,4,1
2.75,2.9,1.2111111111111112,10,2,2,2,4,1,4,4,4,3,3
2.34,2.1,0.7666666666666666,10,2,3,3,2,3,1,2,1,1,3
4.76,4.8,0.17777777777777773,10,5,5,4,5,5,5,5,4,5,5
1.92,1.8,0.4000000000000001,10,1,2,3,2,2,2,1,2,2,1
4.38,4.4,0.48888888888888893,10,5,4,5,4,5,5,4,5,4,3
2.19,2.8,1.5111111111111113,10,2,3,4,3,2,1,2,2,5,4
4.3,4.0,0.6666666666666666,10,4,5,4,5,3,3,5,4,4,3
2.53,2.3,0.8999999999999999,10,3,2,2,3,1,2,4,3,1,2
1.78,2.3,0.4555555555555555,10,3,2,3,2,2,1,3,2,2,3
3.72,4.0,0.6666666666666666,10,4,5,5,4,4,3,3,3,4,5
3.62,3.9,1.2111111111111112,10,3,5,5,4,4,5,3,5,3,2
1.14,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
2.67,2.0,0.2222222222222222,10,2,2,2,2,1,2,2,3,2,2
2.65,2.7,0.6777777777777777,10,2,3,3,3,3,1,3,4,3,2
1.4,1.2,0.1777777777777778,10,1,1,1,1,2,1,2,1,1,1
1.97,2.4,0.2666666666666667,10,3,2,3,2,2,3,3,2,2,2
1.99,2.1,1.2111111111111112,10,2,3,4,2,3,1,1,3,1,1
1.82,1.9,0.7666666666666665,10,2,1,4,2,2,2,1,2,2,1
2.56,2.6,0.9333333333333333,10,2,4,3,3,1,3,2,4,2,2
3.74,3.1,0.7666666666666665,10,3,3,2,5,3,2,3,3,3,4
2.76,2.6,0.9333333333333333,10,2,2,2,4,2,2,4,4,2,2
1.8,1.8,0.4000000000000001,10,1,3,2,2,2,2,2,1,1,2
4.01,3.8,1.288888888888889,10,4,3,2,2,4,5,4,4,5,5
3.8,3.5,0.9444444444444444,10,2,4,5,4,4,3,4,2,3,4
3.56,3.2,0.6222222222222222,10,3,3,3,4,2,4,3,4,2,4
4.2,3.8,1.7333333333333336,10,5,5,4,1,4,4,4,2,5,4
1.12,1.2,0.17777777777777784,10,2,1,1,1,1,1,1,1,2,1
1.16,1.1,0.09999999999999999,10,1,1,2,1,1,1,1,1,1,1
1.45,1.6,0.48888888888888904,10,1,2,1,1,3,2,1,2,1,2
1.3,1.2,0.17777777777777778,10,1,1,1,1,1,1,1,2,2,1
3.64,3.1,0.9888888888888887,10,4,4,4,2,4,2,4,2,2,3
4.69,4.7,0.23333333333333334,10,4,5,5,5,4,5,5,5,4,5
2.41,2.4,0.7111111111111112,10,2,2,1,3,3,2,4,3,2,2
2.89,3.4,0.7111111111111112,10,2,4,4,4,3,4,3,4,4,2
3.09,3.3,0.4555555555555555,10,3,3,2,4,3,4,4,4,3,3
3.77,4.2,1.0666666666666669,10,4,5,2,5,5,4,3,5,4,5
3.41,3.9,0.5444444444444446,10,5,4,5,4,3,4,4,4,3,3
2.03,1.8,0.4000000000000001,10,2,2,1,2,2,3,1,2,1,2
3.16,3.5,1.6111111111111112,10,2,1,3,4,5,4,3,4,5,4
2.83,2.9,0.9888888888888887,10,2,3,2,4,2,3,3,2,3,5
4.0600000000000005,3.5,1.8333333333333333,10,2,5,3,4,5,3,4,3,1,5
4.09,3.8,0.6222222222222222,10,4,3,3,3,4,4,4,5,3,5
4.58,4.3,0.6777777777777777,10,4,4,5,5,4,3,3,5,5,5
4.03,4.1,0.32222222222222213,10,5,4,3,4,4,4,4,4,4,5
1.83,1.5,0.2777777777777778,10,2,1,2,1,2,1,2,1,2,1
1.95,1.9,0.7666666666666666,10,2,1,1,1,2,1,3,3,2,3
4.4,4.2,0.6222222222222222,10,5,4,4,4,3,5,5,3,4,5
1.76,1.7,0.45555555555555544,10,1,3,2,1,2,1,2,2,2,1
1.3,1.4,0.2666666666666667,10,1,2,1,2,1,1,2,1,1,2
1.49,1.7,0.23333333333333334,10,2,1,2,2,2,2,2,1,2,1
3.87,3.8,0.8444444444444444,10,4,4,2,5,4,3,4,3,4,5
2.78,3.0,1.1111111111111112,10,3,1,3,2,4,2,4,3,4,4
1.26,1.4,0.48888888888888915,10,3,2,1,1,1,1,1,1,1,2
3.21,2.9,0.9888888888888889,10,2,3,5,3,3,3,2,4,2,2
1.52,1.7,0.45555555555555544,10,1,2,3,2,1,1,2,1,2,2
3.68,3.3,1.5666666666666667,10,5,2,4,3,5,2,2,4,2,4
4.46,4.4,0.48888888888888893,10,4,5,5,5,4,5,5,4,4,3
1.27,1.5,0.2777777777777778,10,2,2,1,1,2,2,1,1,2,1
4.970000000000001,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
2.3,2.5,0.5,10,3,1,2,3,3,3,3,3,2,2
3.71,3.3,0.4555555555555555,10,3,3,4,3,4,4,3,4,3,2
1.17,1.5,0.5,10,1,1,1,1,2,2,3,2,1,1
4.55,4.4,0.4888888888888888,10,4,5,5,3,4,4,4,5,5,5
3.28,3.4,0.48888888888888904,10,4,3,3,3,5,3,3,3,3,4
3.13,3.3,1.5666666666666667,10,5,2,4,3,4,2,5,2,2,4
3.57,3.6,1.1555555555555557,10,2,4,4,4,2,4,3,3,5,5
3.89,3.7,0.4555555555555555,10,5,4,4,4,3,3,4,3,3,4
2.95,2.8,0.8444444444444444,10,3,2,2,2,4,3,2,4,4,2
4.54,4.5,0.5,10,5,3,4,4,5,5,4,5,5,5
4.35,4.0,0.4444444444444444,10,4,3,5,4,4,3,4,4,5,4
3.78,3.4,0.9333333333333333,10,2,3,5,3,4,4,2,4,3,4
1.44,1.3,0.23333333333333334,10,1,1,2,2,1,1,1,1,1,2
2.96,3.6,1.1555555555555557,10,5,2,4,2,5,4,4,3,3,4
2.7,2.8,1.0666666666666669,10,4,3,3,3,3,1,3,3,1,4
1.14,1.2,0.17777777777777778,10,1,1,1,1,1,1,2,2,1,1
3.77,3.7,1.3444444444444443,10,4,5,4,2,2,5,5,3,4,3
2.38,2.3,0.6777777777777777,10,1,2,3,2,2,2,2,3,4,2
3.64,3.6,0.7111111111111112,10,4,5,3,3,4,3,3,3,3,5
3.76,3.6,1.3777777777777778,10,5,3,4,3,3,4,5,5,2,2
1.23,1.4,0.9333333333333333,10,4,1,1,1,1,1,1,1,1,2
4.2700000000000005,4.3,0.4555555555555555,10,5,5,5,4,4,3,5,4,4,4
2.42,2.7,0.6777777777777777,10,1,2,3,2,4,3,3,3,3,3
4.37,4.3,0.23333333333333334,10,4,4,4,5,5,4,5,4,4,4
4.3100000000000005,4.4,0.4888888888888888,10,3,4,5,5,5,5,4,4,5,4
1.77,1.7,0.8999999999999999,10,1,1,1,2,2,2,1,2,4,1
3.54,3.7,0.8999999999999999,10,2,4,5,5,3,4,4,3,3,4
2.91,2.5,0.9444444444444444,10,3,2,2,1,2,4,3,4,2,2
2.69,2.9,0.9888888888888889,10,2,3,3,3,4,3,4,4,2,1
2.69,2.9,1.8777777777777775,10,3,2,4,4,4,3,1,1,2,5
1.22,1.2,0.17777777777777778,10,1,1,1,1,1,1,2,1,2,1
4.0,3.8,0.39999999999999997,10,4,3,3,4,5,3,4,4,4,4
1.86,1.5,0.5,10,1,1,3,1,2,2,2,1,1,1
3.9,3.8,0.8444444444444444,10,5,3,4,4,3,3,5,3,3,5
4.92,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
2.49,2.9,1.2111111111111112,10,4,2,4,3,2,4,2,1,4,3
1.3,1.3,0.23333333333333334,10,1,1,1,2,2,2,1,1,1,1
3.65,3.7,1.1222222222222222,10,5,4,4,4,4,3,2,2,4,5
2.33,2.2,0.6222222222222222,10,3,2,1,3,2,3,3,2,2,1
1.92,1.7,0.23333333333333334,10,1,2,2,1,2,2,1,2,2,2
1.09,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
3.44,4.2,0.8444444444444444,10,4,5,2,5,5,4,5,4,4,4
3.58,4.0,0.6666666666666666,10,4,5,5,3,3,4,4,4,3,5
2.88,2.8,0.6222222222222222,10,3,2,3,4,2,2,2,3,3,4
2.52,2.5,1.1666666666666667,10,2,4,2,4,3,2,3,3,1,1
3.5,3.8,1.288888888888889,10,4,5,3,5,5,2,3,5,3,3
4.32,4.4,0.48888888888888893,10,4,4,5,5,5,4,4,5,3,5
4.02,4.1,0.5444444444444444,10,5,4,4,5,4,3,5,4,4,3
3.48,3.4,1.1555555555555554,10,4,3,4,4,2,2,5,4,4,2
3.01,2.8,1.0666666666666669,10,4,3,4,3,1,3,4,2,2,2
3.06,3.4,0.9333333333333333,10,2,2,3,3,5,4,3,4,4,4
1.61,1.8,0.6222222222222222,10,2,3,2,2,1,3,1,1,1,2
4.68,4.6,0.26666666666666666,10,4,5,5,4,5,4,5,4,5,5
2.65,2.9,0.5444444444444444,10,2,3,4,3,3,2,4,3,3,2
1.88,1.5,0.5,10,1,3,2,1,1,1,1,1,2,2
4.3100000000000005,4.3,0.8999999999999999,10,2,5,5,4,4,4,5,5,5,4
1.94,2.1,0.9888888888888889,10,3,1,1,3,1,1,3,2,3,3
4.66,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,5,5,4
3.48,3.6,0.7111111111111112,10,3,3,4,5,3,5,3,4,3,3
1.62,1.6,0.48888888888888904,10,1,3,1,1,1,2,2,2,1,2
2.78,2.5,1.1666666666666667,10,2,2,2,2,4,4,2,4,2,1
3.87,3.6,0.7111111111111111,10,4,3,3,4,4,3,5,4,4,2
1.34,1.3,0.23333333333333334,10,1,1,1,2,1,1,1,2,2,1
1.34,1.1,0.09999999999999999,10,1,1,1,1,1,1,2,1,1,1
4.57,4.6,0.2666666666666667,10,5,5,5,4,5,4,5,4,4,5
1.19,1.2,0.17777777777777784,10,1,2,1,1,1,1,1,1,2,1
3.83,4.1,0.5444444444444444,10,3,4,4,3,5,4,4,5,5,4
2.19,2.0,0.4444444444444444,10,3,2,1,2,3,2,2,2,2,1
2.98,2.3,0.6777777777777777,10,2,2,1,2,3,3,4,2,2,2
4.45,4.3,0.4555555555555555,10,4,5,5,4,3,5,5,4,4,4
2.23,2.1,0.5444444444444445,10,3,2,1,3,2,2,2,2,1,3
1.39,1.5,0.5,10,1,1,2,1,1,2,2,1,1,3
1.62,2.0,0.6666666666666666,10,2,1,1,3,1,2,3,2,2,3
2.35,2.7,1.1222222222222222,10,2,3,2,2,3,1,3,3,5,3
4.48,4.3,1.1222222222222222,10,5,3,5,5,5,4,4,5,5,2
1.04,1.1,0.09999999999999999,10,1,1,1,1,1,1,1,2,1,1
4.03,4.0,0.6666666666666666,10,4,5,5,4,3,3,3,4,5,4
3.92,3.9,0.7666666666666665,10,2,4,5,5,4,4,4,4,4,3
3.88,4.1,0.5444444444444444,10,4,5,4,4,3,5,5,3,4,4
2.92,2.8,0.6222222222222222,10,3,3,3,1,3,3,3,2,4,3
2.1,1.7,0.23333333333333328,10,2,2,2,2,2,1,2,1,1,2
1.03,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
1.29,1.5,0.5,10,3,2,1,1,2,1,1,2,1,1
1.81,1.3,0.9000000000000001,10,1,1,1,4,1,1,1,1,1,1
1.9,2.3,1.788888888888889,10,1,4,3,1,1,1,2,2,4,4
3.21,3.6,0.9333333333333333,10,3,3,4,3,3,4,5,5,4,2
3.99,3.9,0.1,10,4,4,4,4,4,4,4,4,4,3
1.04,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
2.22,1.6,0.7111111111111112,10,1,1,3,3,1,1,2,1,1,2
2.8600000000000003,3.1,1.4333333333333333,10,3,3,2,5,3,4,4,2,1,4
2.89,3.2,1.0666666666666673,10,3,5,4,3,1,4,3,3,3,3
4.14,4.4,0.26666666666666666,10,4,4,4,4,5,4,5,5,5,4
1.75,1.5,0.5,10,1,2,1,2,1,1,3,1,1,2
1.34,1.2,0.17777777777777784,10,1,2,1,1,2,1,1,1,1,1
1.25,1.2,0.17777777777777784,10,1,2,1,1,1,1,1,2,1,1
2.43,2.2,0.8444444444444444,10,2,1,2,1,3,3,1,3,3,3
2.57,2.9,1.211111111111111,10,3,5,3,3,3,3,4,2,2,1
4.5600000000000005,4.7,0.23333333333333334,10,5,4,5,5,4,5,5,4,5,5
4.04,4.1,0.7666666666666666,10,5,3,4,4,4,3,5,5,3,5
3.82,3.6,1.6,10,5,3,3,4,3,5,5,4,1,3
1.3,1.3,0.23333333333333334,10,1,2,1,2,1,1,1,2,1,1
1.34,1.5,0.5,10,3,1,2,2,1,1,2,1,1,1
3.3,3.2,1.511111111111111,10,4,3,4,4,4,2,2,1,5,3
4.74,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.01,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.46,4.5,0.7222222222222222,10,5,5,3,3,5,5,5,5,5,4
2.17,2.4,0.7111111111111112,10,3,2,2,2,1,2,2,3,4,3
2.51,3.2,0.6222222222222222,10,3,2,4,3,4,3,2,4,3,4
2.6,2.6,1.3777777777777778,10,1,1,2,2,3,2,3,4,4,4
4.32,4.5,0.5,10,5,4,5,3,5,4,4,5,5,5
2.79,2.9,0.7666666666666665,10,2,2,3,3,2,4,2,3,4,4
1.27,1.3,0.23333333333333334,10,1,1,1,1,2,2,1,1,2,1
2.4,2.1,0.7666666666666666,10,1,3,3,2,1,2,1,3,2,3
1.04,1.1,0.09999999999999999,10,1,2,1,1,1,1,1,1,1,1
1.97,1.7,0.6777777777777777,10,1,2,3,2,1,1,2,1,1,3
2.42,2.5,1.3888888888888888,10,3,2,3,1,5,3,2,2,3,1
1.48,1.2,0.17777777777777778,10,1,1,1,1,1,1,2,2,1,1
4.95,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
3.15,2.7,0.6777777777777777,10,1,3,3,2,3,3,3,3,2,4
1.69,1.3,0.4555555555555555,10,1,1,1,2,1,1,1,1,1,3
1.11,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
2.87,3.1,0.7666666666666665,10,2,5,3,3,3,2,3,3,4,3
2.53,2.2,0.39999999999999997,10,3,2,2,3,2,2,2,1,3,2
3.04,3.2,0.6222222222222222,10,3,2,4,4,4,2,3,3,4,3
4.3100000000000005,4.5,0.5,10,4,5,5,3,4,5,5,4,5,5
4.5,4.9,0.09999999999999998,10,5,5,5,5,5,4,5,5,5,5
4.26,4.2,0.39999999999999997,10,4,4,4,4,5,4,5,4,5,3
1.22,1.1,0.09999999999999999,10,1,1,1,1,1,1,2,1,1,1
4.3,4.2,0.17777777777777773,10,4,5,4,4,4,5,4,4,4,4
2.15,2.2,0.6222222222222222,10,2,2,1,2,2,3,3,1,3,3
2.22,2.4,0.9333333333333333,10,3,3,3,3,3,3,3,1,1,1
3.71,3.8,1.0666666666666669,10,4,2,4,3,3,5,4,3,5,5
3.7,4.2,0.8444444444444444,10,4,5,5,3,4,3,5,5,5,3
1.28,1.2,0.17777777777777784,10,2,1,1,1,1,1,1,2,1,1
2.48,2.3,0.6777777777777777,10,3,2,1,2,2,3,2,2,2,4
3.8,3.8,1.288888888888889,10,5,3,2,4,3,5,3,5,5,3
3.31,3.5,1.1666666666666667,10,4,5,4,3,4,3,5,2,3,2
3.61,3.4,0.7111111111111114,10,5,3,3,2,4,3,4,4,3,3
4.03,3.9,1.6555555555555557,10,5,5,5,3,5,4,3,2,5,2
4.44,4.4,0.4888888888888888,10,3,5,5,5,4,4,4,5,4,5
4.63,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
2.17,1.9,0.32222222222222235,10,2,1,1,3,2,2,2,2,2,2
3.16,3.4,0.7111111111111112,10,3,4,3,2,4,4,2,4,4,4
1.1,1.1,0.09999999999999999,10,1,2,1,1,1,1,1,1,1,1
4.67,4.8,0.39999999999999997,10,5,5,5,5,3,5,5,5,5,5
1.75,2.0,0.8888888888888888,10,3,1,1,2,1,2,1,3,3,3
1.19,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
4.19,4.5,0.5,10,3,5,5,5,5,4,5,4,4,5
4.85,4.7,0.23333333333333334,10,5,4,5,5,5,5,4,5,5,4
3.91,3.8,0.17777777777777776,10,4,4,4,4,4,4,3,3,4,4
3.76,4.0,0.4444444444444444,10,4,3,4,5,5,4,4,4,3,4
2.95,2.1,0.7666666666666665,10,2,4,1,1,2,2,2,3,2,2
3.4,3.3,0.4555555555555555,10,4,3,3,3,3,2,4,3,4,4
3.81,4.0,0.6666666666666666,10,3,4,4,3,3,5,4,4,5,5
4.970000000000001,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
1.3,1.5,0.5,10,1,2,2,1,2,1,1,1,1,3
3.72,3.9,0.9888888888888889,10,4,5,4,4,4,3,5,3,2,5
2.62,2.4,1.1555555555555557,10,3,2,2,3,2,2,5,2,2,1
4.71,4.1,1.211111111111111,10,5,4,5,2,3,5,5,3,4,5
3.33,3.4,0.48888888888888893,10,4,3,4,3,4,4,3,3,4,2
3.43,3.3,1.1222222222222222,10,4,4,5,2,4,2,2,4,3,3
4.74,4.8,0.17777777777777773,10,5,5,5,5,4,5,5,4,5,5
3.16,3.5,0.9444444444444444,10,5,2,4,4,4,3,4,4,3,2
1.8,1.9,1.2111111111111112,10,3,1,2,1,1,3,2,1,4,1
1.52,1.8,0.4000000000000001,10,1,1,1,2,2,2,2,3,2,2
1.45,1.6,0.48888888888888904,10,1,1,1,3,2,2,1,1,2,2
2.63,2.5,0.2777777777777778,10,3,3,3,3,2,2,2,3,2,2
2.77,2.8,0.6222222222222222,10,2,3,4,4,3,3,2,2,2,3
1.72,1.7,0.23333333333333334,10,2,1,1,2,2,2,2,1,2,2
1.51,1.6,0.48888888888888904,10,3,1,1,2,2,1,2,1,2,1
4.46,3.8,0.39999999999999997,10,4,4,4,4,5,4,3,4,3,3
2.27,3.1,0.5444444444444443,10,2,4,4,2,3,3,3,3,3,4
4.94,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
4.8100000000000005,4.8,0.17777777777777773,10,5,5,4,5,5,5,5,4,5,5
2.63,2.2,0.8444444444444444,10,3,3,2,4,2,2,2,1,2,1
1.93,1.6,0.2666666666666667,10,2,1,1,2,1,2,2,1,2,2
2.2,2.2,0.6222222222222222,10,2,2,1,2,2,4,2,2,3,2
3.88,3.9,0.5444444444444445,10,5,4,5,4,3,4,3,4,3,4
4.32,4.0,0.8888888888888888,10,5,5,5,3,2,4,4,4,4,4
4.99,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
3.99,3.9,0.9888888888888889,10,5,4,2,3,4,5,4,5,4,3
1.95,1.8,0.4000000000000001,10,2,2,2,3,2,1,1,2,1,2
1.25,1.1,0.09999999999999999,10,1,1,2,1,1,1,1,1,1,1
1.12,1.1,0.09999999999999999,10,1,1,1,1,1,2,1,1,1,1
1.14,1.1,0.09999999999999999,10,1,1,1,1,1,1,1,2,1,1
1.2,1.1,0.09999999999999999,10,1,1,1,1,1,1,1,2,1,1
3.02,3.0,1.1111111111111112,10,5,3,2,2,3,2,2,4,4,3
2.95,3.5,1.1666666666666667,10,3,4,5,2,3,4,4,5,2,3
3.06,2.9,0.3222222222222223,10,3,3,2,2,4,3,3,3,3,3
2.83,3.2,1.0666666666666667,10,2,3,2,4,4,2,4,3,5,3
1.02,1.1,0.1,10,1,1,1,1,1,1,1,1,1,2
4.9,4.9,0.09999999999999999,10,5,5,5,5,5,5,5,4,5,5
4.54,4.7,0.23333333333333334,10,5,4,5,5,5,4,5,4,5,5
4.220000000000001,4.2,1.0666666666666667,10,5,4,3,4,5,5,5,2,5,4
3.99,4.1,0.3222222222222222,10,4,4,3,4,5,4,4,4,5,4
2.57,2.1,0.32222222222222235,10,1,2,2,3,2,2,2,2,2,3
4.2,4.3,0.6777777777777777,10,4,5,5,4,3,3,5,5,5,4
3.03,3.4,0.7111111111111112,10,3,3,3,3,5,4,4,3,2,4
4.17,4.2,1.0666666666666667,10,4,5,5,3,4,5,5,2,5,4
2.74,2.7,0.6777777777777777,10,3,1,2,3,2,3,4,3,3,3
2.23,1.6,0.9333333333333333,10,1,1,1,2,1,1,2,1,2,4
4.19,4.6,0.4888888888888888,10,5,5,5,5,5,3,5,5,4,4
2.25,2.4,0.7111111111111112,10,1,2,2,2,3,3,2,4,2,3
1.29,1.3,0.23333333333333334,10,1,2,1,2,1,1,1,1,2,1
4.779999999999999,4.8,0.17777777777777776,10,5,5,5,5,5,5,4,4,5,5
2.57,2.6,0.48888888888888893,10,3,2,2,2,3,3,2,4,2,3
3.23,3.5,0.7222222222222222,10,3,3,4,3,3,2,4,5,4,4
4.98,5.0,0.0,10,5,5,5,5,5,5,5,5,5,5
2.33,2.5,1.3888888888888888,10,2,2,1,1,2,4,4,4,2,3
1.19,1.2,0.1777777777777778,10,1,1,2,1,1,1,1,1,2,1
2.1,2.1,0.9888888888888892,10,2,3,1,2,1,2,1,2,4,3
4.34,4.8,0.17777777777777773,10,5,5,5,4,5,5,5,5,5,4
2.03,2.2,0.8444444444444444,10,2,1,2,4,2,2,1,2,3,3
1.11,1.1,0.09999999999999999,10,1,1,1,1,1,1,2,1,1,1
3.88,3.7,0.6777777777777777,10,3,3,5,3,5,3,4,3,4,4
1.32,1.4,0.48888888888888904,10,2,1,1,3,1,1,1,1,2,1
4.19,4.2,1.0666666666666669,10,5,3,2,5,4,4,5,5,4,5
2.92,3.6,1.3777777777777778,10,3,4,3,3,5,5,2,5,4,2
3.41,3.3,1.1222222222222222,10,3,1,4,3,3,3,3,4,5,4
2.15,2.1,0.9888888888888889,10,3,1,3,1,4,2,2,2,2,1
4.69,4.5,0.5,10,5,5,5,5,4,5,5,4,3,4
2.33,2.4,0.2666666666666667,10,2,2,3,2,3,2,3,2,2,3
2.02,2.2,0.6222222222222222,10,3,2,3,3,3,2,2,1,2,1
3.42,3.8,0.8444444444444444,10,5,2,3,3,4,4,4,4,4,5
4.51,4.7,0.4555555555555555,10,5,5,3,5,4,5,5,5,5,5
2.04,2.5,0.7222222222222222,10,3,2,2,4,3,2,1,2,3,3
4.720000000000001,4.7,0.23333333333333334,10,4,5,4,5,5,4,5,5,5,5
1.98,1.5,0.7222222222222222,10,1,1,1,3,1,1,1,3,1,2
4.65,4.4,0.48888888888888893,10,5,5,5,5,4,5,3,4,4,4
2.81,2.9,0.5444444444444444,10,2,2,3,3,3,3,2,4,4,3
4.21,4.3,0.8999999999999999,10,4,4,4,5,5,4,5,2,5,5
3.4,3.7,1.1222222222222222,10,5,4,4,3,2,2,4,4,5,4
4.57,4.6,0.2666666666666667,10,4,5,4,4,5,5,5,5,5,4
4.45,4.4,0.711111111111111,10,5,5,5,5,5,5,3,3,4,4
4.0,3.9,0.5444444444444444,10,4,4,3,5,4,3,3,5,4,4
1.69,2.1,0.5444444444444444,10,2,3,2,2,1,3,2,1,2,3
1.0699999999999998,1.2,0.1777777777777778,10,1,1,1,1,1,2,1,1,2,1
2.23,2.4,1.155555555555556,10,2,1,4,1,2,2,3,3,4,2
1.73,1.6,0.48888888888888893,10,2,2,1,1,1,1,2,2,3,1
1.34,1.7,0.4555555555555555,10,2,2,2,2,1,1,3,1,2,1
2.09,2.1,1.4333333333333336,10,1,2,2,2,2,5,1,3,1,2
1.57,1.4,0.48888888888888904,10,1,1,1,3,1,1,2,1,2,1
3.88,4.0,1.1111111111111112,10,5,5,5,3,5,3,4,4,2,4
1.7,2.0,0.4444444444444444,10,2,2,2,2,3,1,1,3,2,2
2.07,2.0,0.2222222222222222,10,2,2,2,2,2,2,1,2,2,3
3.76,3.9,1.4333333333333333,10,3,3,5,5,3,3,5,5,2,5
3.22,3.5,1.3888888888888888,10,5,2,2,4,3,5,3,3,3,5
2.69,2.8,0.6222222222222222,10,3,2,2,4,3,4,2,3,2,3
1.67,1.6,0.2666666666666667,10,1,2,2,2,2,1,1,2,2,1
1.54,1.6,0.48888888888888893,10,2,1,1,1,1,2,2,1,3,2
1.21,1.3,0.23333333333333334,10,1,2,1,2,1,1,1,1,1,2
1.86,1.7,0.8999999999999999,10,4,2,1,1,1,2,1,1,2,2
2.65,3.0,0.4444444444444444,10,3,2,3,4,3,3,3,3,4,2
2.74,3.2,1.0666666666666667,10,2,3,2,5,3,4,4,2,4,3
3.94,4.2,0.6222222222222222,10,5,3,4,5,3,4,5,4,5,4
2.5,2.1,0.5444444444444444,10,2,1,2,3,2,1,3,3,2,2
2.62,3.0,2.2222222222222223,10,5,1,2,3,2,5,3,5,2,2
3.18,3.1,1.2111111111111112,10,2,2,3,3,3,5,5,3,3,2
2.04,2.7,0.6777777777777777,10,3,2,4,2,3,4,2,3,2,2
3.08,2.7,0.8999999999999999,10,3,2,4,4,2,2,2,2,4,2
2.31,2.5,0.9444444444444444,10,4,2,3,4,2,1,2,2,3,2
3.87,3.9,0.5444444444444445,10,3,3,4,4,4,5,4,4,5,3
3.97,4.1,0.3222222222222222,10,4,4,4,4,4,5,4,5,3,4
3.82,4.1,0.5444444444444444,10,5,4,5,4,4,3,4,5,3,4
1.14,1.2,0.1777777777777778,10,1,1,2,1,1,2,1,1,1,1
1.4,1.5,0.7222222222222222,10,3,3,1,2,1,1,1,1,1,1
4.5600000000000005,4.2,0.6222222222222222,10,3,4,3,5,5,4,4,5,5,4
2.35,2.7,0.6777777777777777,10,2,4,3,2,2,2,4,3,2,3
4.63,4.6,0.2666666666666667,10,5,5,5,4,5,5,4,4,5,4
1.75,1.7,0.6777777777777777,10,1,3,2,1,2,2,1,1,1,3
1.22,1.0,0.0,10,1,1,1,1,1,1,1,1,1,1
2.78,2.3,0.8999999999999999,10,4,1,2,2,3,3,3,2,1,2
4.54,4.5,0.5,10,4,5,5,5,5,5,4,4,3,5
3.37,3.5,1.3888888888888888,10,5,3,3,2,5,3,3,4,5,2
3.49,3.5,0.5,10,4,3,5,3,3,4,3,3,3,4
4.66,4.6,0.48888888888888893,10,4,5,4,5,5,5,5,5,3,5
4.39,4.3,0.4555555555555555,10,5,5,5,4,4,3,4,4,4,5
2.1,2.0,1.1111111111111112,10,3,4,2,2,2,1,1,1,3,1
